T	Ut	Ft	St	Ct
2.62000000	-0.97027171	-21244.15088330	8108.08420290	0.02536936
2.63000000	-0.97001969	-21325.23172581	8108.08429890	0.02503408
2.64000000	-0.96977100	-21406.31256927	8108.08439328	0.02470498
2.65000000	-0.96952557	-21487.39341367	8108.08448607	0.02438192
2.66000000	-0.96928335	-21568.47425899	8108.08457731	0.02406478
2.67000000	-0.96904426	-21649.55510521	8108.08466702	0.02375343
2.68000000	-0.96880826	-21730.63595232	8108.08475525	0.02344775
2.69000000	-0.96857529	-21811.71680031	8108.08484202	0.02314761
2.70000000	-0.96834529	-21892.79764916	8108.08492736	0.02285289
2.71000000	-0.96811821	-21973.87849885	8108.08501131	0.02256349
2.72000000	-0.96789400	-22054.95934938	8108.08509389	0.02227927
2.73000000	-0.96767261	-22136.04020073	8108.08517514	0.02200015
2.74000000	-0.96745398	-22217.12105288	8108.08525507	0.02172600
2.75000000	-0.96723807	-22298.20190582	8108.08533373	0.02145672
2.76000000	-0.96702483	-22379.28275955	8108.08541113	0.02119221
2.77000000	-0.96681421	-22460.36361404	8108.08548730	0.02093237
2.78000000	-0.96660617	-22541.44446929	8108.08556227	0.02067710
2.79000000	-0.96640066	-22622.52532528	8108.08563607	0.02042630
2.80000000	-0.96619763	-22703.60618201	8108.08570871	0.02017987
2.81000000	-0.96599704	-22784.68703945	8108.08578022	0.01993774
2.82000000	-0.96579886	-22865.76789761	8108.08585062	0.01969980
2.83000000	-0.96560303	-22946.84875646	8108.08591994	0.01946597
2.84000000	-0.96540953	-23027.92961601	8108.08598820	0.01923616
2.85000000	-0.96521830	-23109.01047622	8108.08605541	0.01901030
2.86000000	-0.96502931	-23190.09133711	8108.08612161	0.01878829
2.87000000	-0.96484252	-23271.17219865	8108.08618681	0.01857006
2.88000000	-0.96465789	-23352.25306084	8108.08625102	0.01835553
2.89000000	-0.96447540	-23433.33392367	8108.08631428	0.01814463
2.90000000	-0.96429499	-23514.41478713	8108.08637660	0.01793727
2.91000000	-0.96411664	-23595.49565120	8108.08643799	0.01773340
2.92000000	-0.96394031	-23676.57651588	8108.08649848	0.01753292
2.93000000	-0.96376597	-23757.65738117	8108.08655809	0.01733579
2.94000000	-0.96359358	-23838.73824704	8108.08661682	0.01714192
2.95000000	-0.96342312	-23919.81911350	8108.08667470	0.01695126
2.96000000	-0.96325455	-24000.89998053	8108.08673175	0.01676373
2.97000000	-0.96308784	-24081.98084813	8108.08678798	0.01657928
2.98000000	-0.96292295	-24163.06171629	8108.08684340	0.01639784
2.99000000	-0.96275987	-24244.14258500	8108.08689804	0.01621935
3.00000000	-0.96259856	-24325.22345425	8108.08695190	0.01604375
3.01000000	-0.96243898	-24406.30432403	8108.08700500	0.01587099
3.02000000	-0.96228113	-24487.38519434	8108.08705736	0.01570101
3.03000000	-0.96212496	-24568.46606518	8108.08710898	0.01553375
3.04000000	-0.96197044	-24649.54693652	8108.08715989	0.01536917
3.05000000	-0.96181756	-24730.62780837	8108.08721010	0.01520720
3.06000000	-0.96166629	-24811.70868072	8108.08725962	0.01504779
3.07000000	-0.96151660	-24892.78955356	8108.08730846	0.01489091
3.08000000	-0.96136846	-24973.87042689	8108.08735663	0.01473649
3.09000000	-0.96122186	-25054.95130069	8108.08740415	0.01458448
3.10000000	-0.96107677	-25136.03217497	8108.08745103	0.01443485
3.11000000	-0.96093316	-25217.11304971	8108.08749728	0.01428755
3.12000000	-0.96079101	-25298.19392491	8108.08754292	0.01414252
3.13000000	-0.96065030	-25379.27480057	8108.08758795	0.01399974
3.14000000	-0.96051101	-25460.35567667	8108.08763238	0.01385915
3.15000000	-0.96037311	-25541.43655321	8108.08767622	0.01372071
3.16000000	-0.96023658	-25622.51743019	8108.08771950	0.01358438
3.17000000	-0.96010141	-25703.59830760	8108.08776220	0.01345012
3.18000000	-0.95996758	-25784.67918544	8108.08780436	0.01331789
3.19000000	-0.95983505	-25865.76006369	8108.08784597	0.01318766
3.20000000	-0.95970382	-25946.84094235	8108.08788704	0.01305939
3.21000000	-0.95957386	-26027.92182143	8108.08792759	0.01293303
3.22000000	-0.95944515	-26109.00270090	8108.08796763	0.01280856
3.23000000	-0.95931768	-26190.08358078	8108.08800715	0.01268594
3.24000000	-0.95919142	-26271.16446104	8108.08804618	0.01256513
3.25000000	-0.95906637	-26352.24534170	8108.08808472	0.01244610
3.26000000	-0.95894250	-26433.32622274	8108.08812277	0.01232882
3.27000000	-0.95881979	-26514.40710415	8108.08816036	0.01221326
3.28000000	-0.95869823	-26595.48798594	8108.08819747	0.01209938
3.29000000	-0.95857779	-26676.56886810	8108.08823414	0.01198716
3.30000000	-0.95845848	-26757.64975062	8108.08827035	0.01187656
3.31000000	-0.95834026	-26838.73063351	8108.08830612	0.01176755
3.32000000	-0.95822312	-26919.81151674	8108.08834145	0.01166011
3.33000000	-0.95810705	-27000.89240033	8108.08837636	0.01155421
3.34000000	-0.95799203	-27081.97328427	8108.08841085	0.01144982
3.35000000	-0.95787805	-27163.05416855	8108.08844493	0.01134691
3.36000000	-0.95776509	-27244.13505317	8108.08847860	0.01124546
3.37000000	-0.95765313	-27325.21593812	8108.08851187	0.01114544
3.38000000	-0.95754217	-27406.29682340	8108.08854474	0.01104682
3.39000000	-0.95743219	-27487.37770901	8108.08857723	0.01094959
3.40000000	-0.95732318	-27568.45859495	8108.08860934	0.01085371
3.41000000	-0.95721511	-27649.53948120	8108.08864108	0.01075917
3.42000000	-0.95710799	-27730.62036777	8108.08867245	0.01066594
3.43000000	-0.95700179	-27811.70125465	8108.08870346	0.01057399
3.44000000	-0.95689651	-27892.78214184	8108.08873411	0.01048331
3.45000000	-0.95679212	-27973.86302933	8108.08876441	0.01039387
3.46000000	-0.95668863	-28054.94391712	8108.08879436	0.01030565
3.47000000	-0.95658600	-28136.02480521	8108.08882398	0.01021864
3.48000000	-0.95648425	-28217.10569360	8108.08885326	0.01013280
3.49000000	-0.95638334	-28298.18658228	8108.08888222	0.01004813
