i	E(i)	g[i]
832	1536.000000	157.500000
834	1540.000000	156.000000
836	1544.000000	155.500000
838	1548.000000	157.500000
840	1552.000000	159.500000
842	1556.000000	158.000000
844	1560.000000	158.500000
846	1564.000000	157.500000
848	1568.000000	158.000000
850	1572.000000	161.500000
852	1576.000000	163.000000
854	1580.000000	161.500000
856	1584.000000	161.500000
858	1588.000000	161.500000
860	1592.000000	163.500000
862	1596.000000	162.000000
864	1600.000000	160.500000
866	1604.000000	162.500000
868	1608.000000	161.000000
870	1612.000000	164.500000
872	1616.000000	164.500000
874	1620.000000	165.000000
876	1624.000000	159.500000
878	1628.000000	161.000000
880	1632.000000	158.000000
882	1636.000000	165.000000
884	1640.000000	164.500000
886	1644.000000	165.000000
888	1648.000000	165.000000
890	1652.000000	167.500000
892	1656.000000	171.500000
894	1660.000000	171.000000
896	1664.000000	171.500000
898	1668.000000	170.500000
900	1672.000000	165.000000
902	1676.000000	162.000000
904	1680.000000	158.500000
906	1684.000000	160.000000
908	1688.000000	164.500000
910	1692.000000	165.500000
912	1696.000000	168.500000
914	1700.000000	167.500000
916	1704.000000	167.500000
918	1708.000000	167.000000
920	1712.000000	166.000000
922	1716.000000	164.000000
924	1720.000000	165.000000
926	1724.000000	166.500000
928	1728.000000	162.000000
930	1732.000000	167.500000
932	1736.000000	162.500000
934	1740.000000	167.000000
936	1744.000000	162.000000
938	1748.000000	162.500000
940	1752.000000	163.000000
942	1756.000000	165.000000
944	1760.000000	164.500000
946	1764.000000	167.000000
948	1768.000000	169.000000
950	1772.000000	165.000000
952	1776.000000	166.000000
954	1780.000000	168.500000
956	1784.000000	168.500000
958	1788.000000	168.500000
960	1792.000000	166.500000
962	1796.000000	166.500000
964	1800.000000	165.000000
966	1804.000000	165.000000
968	1808.000000	164.000000
970	1812.000000	164.500000
972	1816.000000	169.000000
974	1820.000000	167.000000
976	1824.000000	170.500000
978	1828.000000	171.500000
980	1832.000000	170.000000
982	1836.000000	170.500000
984	1840.000000	172.000000
986	1844.000000	170.000000
988	1848.000000	174.000000
990	1852.000000	169.500000
992	1856.000000	175.000000
994	1860.000000	177.000000
996	1864.000000	174.000000
998	1868.000000	243.500000
1000	1872.000000	243.500000
1002	1876.000000	237.500000
1004	1880.000000	236.500000
1006	1884.000000	242.500000
1008	1888.000000	241.500000
1010	1892.000000	240.500000
1012	1896.000000	239.500000
1014	1900.000000	239.500000
1016	1904.000000	239.500000
1018	1908.000000	237.500000
1020	1912.000000	229.500000
1022	1916.000000	228.500000
1024	1920.000000	0.000000
