T	Ut	Ft	St	Ct
2.42000000	-1.19283143	-2.04825849	0.35348225	1.55057049
2.43000000	-1.17779750	-2.05182464	0.35968195	1.45899378
2.44000000	-1.16360287	-2.05545089	0.36551149	1.38205648
2.45000000	-1.15011918	-2.05913383	0.37102639	1.31630353
2.46000000	-1.13724836	-2.06287051	0.37626917	1.25910271
2.47000000	-1.12491524	-2.06665841	0.38127254	1.20848446
2.48000000	-1.11306162	-2.07049525	0.38606195	1.16299514
2.49000000	-1.10164181	-2.07437900	0.39065751	1.12157251
2.50000000	-1.09061921	-2.07830781	0.39507544	1.08344517
2.51000000	-1.07996380	-2.08227997	0.39932915	1.04805393
2.52000000	-1.06965038	-2.08629389	0.40342996	1.01499212
2.53000000	-1.05965720	-2.09034809	0.40738770	0.98396105
2.54000000	-1.04996514	-2.09444119	0.41121105	0.95473757
2.55000000	-1.04055700	-2.09857189	0.41490780	0.92715074
2.56000000	-1.03141712	-2.10273895	0.41848509	0.90106540
2.57000000	-1.02253106	-2.10694121	0.42194948	0.87637075
2.58000000	-1.01388538	-2.11117758	0.42530705	0.85297259
2.59000000	-1.00546756	-2.11544702	0.42856350	0.83078810
2.60000000	-0.99726583	-2.11974853	0.43172412	0.80974246
2.61000000	-0.98926914	-2.12408120	0.43479389	0.78976667
2.62000000	-0.98146714	-2.12844412	0.43777747	0.77079622
2.63000000	-0.97385007	-2.13283647	0.44067924	0.75277028
2.64000000	-0.96640878	-2.13725745	0.44350328	0.73563119
2.65000000	-0.95913467	-2.14170629	0.44625344	0.71932430
2.66000000	-0.95201969	-2.14618228	0.44893330	0.70379772
2.67000000	-0.94505628	-2.15068474	0.45154624	0.68900233
2.68000000	-0.93823736	-2.15521300	0.45409538	0.67489168
2.69000000	-0.93155631	-2.15976644	0.45658369	0.66142196
2.70000000	-0.92500693	-2.16434448	0.45901391	0.64855198
2.71000000	-0.91858340	-2.16894653	0.46138861	0.63624303
2.72000000	-0.91228032	-2.17357207	0.46371020	0.62445889
2.73000000	-0.90609259	-2.17822057	0.46598094	0.61316570
